"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C102520WA",3.71743369360036,0.00119827672357277,0.0565695092038552,0.739999671138588,0.99970875222106
"CAALFM_C102530CA",2159.11214588516,-0.00128562587297874,0.0563896201104119,0.819860458390241,0.99970875222106
"CAALFM_C102570CA",68.1177536750555,-0.00128062085271459,0.0563917116571815,0.821186350292502,0.99970875222106
"CAALFM_C102580WA",37.3422282921454,0.00678886189101199,0.0571443126757213,0.0873015922404479,0.99970875222106
"CAALFM_C102610WA",1207.32056788364,0.00118768920255249,0.0552512401238048,0.924660764783601,0.99970875222106
"CAALFM_C102620CA",11597.3753121005,-0.00172011193214689,0.0563426772659266,0.770940693996032,0.99970875222106
"CAALFM_C102630CA",232.252920891404,-0.00741021181861841,0.0567847614228989,0.361186754975017,0.99970875222106
"CAALFM_C102640CA",4424.83159901763,-0.00227649611119216,0.0564180331334369,0.698802536546312,0.99970875222106
"CAALFM_C102650WA",4387.97913396957,-0.00145971021552007,0.0563623963557796,0.805172831252742,0.99970875222106
"CAALFM_C102660CA",1145.61977864023,-0.00229328065294966,0.0558802549209949,0.809426426460794,0.99970875222106
"CAALFM_C102670CA",16.4651348361361,-0.000565201497326403,0.0563284467061856,0.925120579681202,0.99970875222106
"CAALFM_C102680CA",242.76323905742,0.00412991377138775,0.0565612841488815,0.498424467287607,0.99970875222106
"CAALFM_C102690CA",5.54951599868551,-0.000847348027866459,0.0566079369521881,0.756076712989558,0.99970875222106
"CAALFM_C102710WA",9520.00564247981,-0.00162709641219525,0.0564021277269927,0.772345461813731,0.99970875222106
"CAALFM_C102720WA",759.272765313814,0.00158437667664546,0.055002927058564,0.908296479611955,0.99970875222106
"CAALFM_C102730WA",134.304634449438,0.00306168673254266,0.0560362115345557,0.737880286229177,0.99970875222106
"CAALFM_C102740CA",175.718114574916,-0.00164435036071902,0.0555745255713484,0.880283892182922,0.99970875222106
"CAALFM_C102750CA",4102.60617361664,-0.00371282694420213,0.0532799530819991,0.838782458329935,0.99970875222106
"CAALFM_C102760WA",6028.4097503566,-0.00702767167221561,0.0548164101840952,0.663973596331172,0.99970875222106
"CAALFM_C102770WA",771.218245417772,-0.00597917708064143,0.056089308084196,0.568793030979815,0.99970875222106
"CAALFM_C102780WA",2411.77790865704,0.000107892466806352,0.056376720337598,0.990152187175606,0.99970875222106
"CAALFM_C102790WA",9183.43717112123,-0.00166845936282255,0.0564314863597637,0.75611011988349,0.99970875222106
"CAALFM_C102800WA",27.7894095467187,0.00714441497457593,0.0571675055792722,0.11281779973447,0.99970875222106
"CAALFM_C102810WA",1169.76784527479,0.00544500953742636,0.0562577102037876,0.561909466136423,0.99970875222106
"CAALFM_C102820WA",7080.10317529374,-0.0026901733331165,0.0564507881369491,0.642735200256116,0.99970875222106
"CAALFM_C102830WA",584.013948075613,0.0167548366077075,0.0549082836520758,0.432786098408715,0.99970875222106
"CAALFM_C102840WA",678.590545830544,0.0203100057022173,0.059604489468382,0.191573026395361,0.99970875222106
"CAALFM_C102850WA",1296.20298417221,0.000332027826543087,0.0561128493538099,0.969842655001042,0.99970875222106
"CAALFM_C102860CA",1534.82388369002,9.33754967460583e-05,0.0556590266124396,0.99548537156465,0.99970875222106
"CAALFM_C102870WA",691.315388890205,-0.00709407680409289,0.053227112908853,0.714724936200891,0.99970875222106
"CAALFM_C102880CA",4041.69530719676,-0.000509383029675022,0.0562573646203638,0.939915405615378,0.99970875222106
"CAALFM_C102890CA",605.681477299219,5.06204162543755e-05,0.0563338763163041,0.997530028454213,0.99970875222106
"CAALFM_C102900CA",710.667188237499,-0.00240730619391009,0.0560524821595935,0.779479929322792,0.99970875222106
"CAALFM_C102910CA",362.643893650237,-0.000236960199535194,0.0562796812237268,0.970133096954376,0.99970875222106
"CAALFM_C102920WA",2268.30847836952,-0.00419314637031268,0.0521869953747917,0.834600300943848,0.99970875222106
"CAALFM_C102930CA",1220.19279790482,-0.000916354651282541,0.0562682239494139,0.888258765417737,0.99970875222106
"CAALFM_C102940CA",1006.99113318776,0.00278501985563906,0.0558801439294645,0.7709531764127,0.99970875222106
"CAALFM_C102950WA",89.8297993849162,0.00210015037277185,0.055864912215852,0.825894417336447,0.99970875222106
"CAALFM_C102960CA",1646.36552609586,0.017052727444601,0.0579787286339666,0.274610970556895,0.99970875222106
"CAALFM_C102970WA",6742.55870725256,0.00571762702363076,0.0528705717407812,0.747900952917379,0.99970875222106
"CAALFM_C102980WA",3491.95475777806,0.00981140199828763,0.054522866340424,0.587011131908962,0.99970875222106
"CAALFM_C102990CA",1028.91866899045,0.00197012403682867,0.0565717631841132,0.634395675984513,0.99970875222106
"CAALFM_C103000WA",130.082559306003,-0.000302976729536477,0.0562205022762431,0.962954733477632,0.99970875222106
"CAALFM_C103010WA",43042.4115202116,-0.00172152936306301,0.0564758175841886,0.726638799618929,0.99970875222106
"CAALFM_C103020CA",76153.0365879406,-0.00177105945100268,0.0564855872212,0.714495705370813,0.99970875222106
"CAALFM_C103030WA",53703.1922710086,-0.00609855132476371,0.0569668354449474,0.816086756525646,0.99970875222106
"CAALFM_C103040WA",501.5034546371,-0.00292652487348782,0.055230402197445,0.812897838913923,0.99970875222106
"CAALFM_C103050WA",1018.07796370942,0.00835854438549099,0.0543934194240891,0.634978264349187,0.99970875222106
"CAALFM_C103060CA",1305.36527559228,-0.000448842239521563,0.0565713682617034,0.883671743824878,0.99970875222106
"CAALFM_C103070CA",1529.25053539136,-0.0079412109790918,0.0544282422927142,0.645023076950694,0.99970875222106
"CAALFM_C103080CA",465.901412372281,-0.0105008429968928,0.056328045581439,0.435672262469553,0.99970875222106
"CAALFM_C103090WA",78274.4050165722,0.00285590899539238,0.0565658379882463,0.781685555326447,0.99970875222106
"CAALFM_C103100WA",4885.44740836347,0.00395705101956294,0.0563762511762506,0.597041571423386,0.99970875222106
"CAALFM_C103110WA",44053.2349101095,0.00126531266064665,0.0564978587253422,0.805028750827282,0.99970875222106
"CAALFM_C103120WA",999.945651977306,0.00404967810531469,0.0565578685416196,0.504908738966408,0.99970875222106
"CAALFM_C103130CA",3240.25642699916,0.00309391676189637,0.0560832268864493,0.728807259394941,0.99970875222106
"CAALFM_C103140WA",220.175467427604,-0.0007390207319374,0.0562964516069501,0.90593950885718,0.99970875222106
"CAALFM_C103150CA",1069.41985381091,0.00175373502858072,0.0565356387227762,0.696317843489962,0.99970875222106
"CAALFM_C103160CA",993.276259133249,-0.0139203430286915,0.056624525434319,0.379486716502818,0.99970875222106
"CAALFM_C103170CA",168.259628905991,-0.00100033202909286,0.0551763317317797,0.935410284222442,0.99970875222106
"CAALFM_C103180WA",477.707537076901,-0.00161679335861259,0.0553113758067935,0.895758411431878,0.99970875222106
"CAALFM_C103190CA",29027.5552431792,0.00198985118488268,0.0545429215809584,0.899201573216293,0.99970875222106
"CAALFM_C103200CA",1001.01634946596,0.00278753006224106,0.0535930336300968,0.875708419551725,0.99970875222106
"CAALFM_C103210CA",5783.77525562483,-0.00436634728203025,0.0531908347624289,0.810788630876676,0.99970875222106
"CAALFM_C103220CA",28910.6633197194,0.00242745613711668,0.0519929762591478,0.909262855730137,0.99970875222106
"CAALFM_C103230CA",4017.59425626407,-0.000271773426900297,0.056601306939415,0.908552722833195,0.99970875222106
"CAALFM_C103240WA",1150.64020655673,-0.0017748135238194,0.0549641665480328,0.896710005954606,0.99970875222106
"CAALFM_C103250CA",526.381371961519,-0.000711860015920547,0.0537109430261694,0.966047676050486,0.99970875222106
"CAALFM_C103260WA",430.524808511994,-0.00644406166911572,0.0549819429178918,0.654683075546127,0.99970875222106
"CAALFM_C103270WA",196.157737071478,0.00116747199045215,0.0565246137608108,0.787742691734459,0.99970875222106
"CAALFM_C103280WA",3672.12990404833,-0.00059859419131548,0.0564459855553716,0.898893010130762,0.99970875222106
"CAALFM_C103290WA",1109.44163784793,0.00460845409845165,0.0528226893019764,0.80829413163503,0.99970875222106
"CAALFM_C103300CA",2775.42933518865,-0.00330320586632195,0.0560652339653157,0.711066520073141,0.99970875222106
"CAALFM_C103310WA",2509.47029991311,0.00455764141036378,0.0535859357534979,0.801283815674806,0.99970875222106
"CAALFM_C103320CA",452.983057716908,0.000712329414377712,0.0565299889519057,0.86479623786866,0.99970875222106
"CAALFM_C103330CA",438.075460354935,0.00110604391169777,0.056268134632528,0.873881431114296,0.99970875222106
"CAALFM_C103340CA",2696.18587339511,-0.00859600003747143,0.0541837255214415,0.634077173475583,0.99970875222106
"CAALFM_C103350CA",8237.87422865028,-0.00094437349455038,0.0565745045948129,0.772257212454902,0.99970875222106
"CAALFM_C103360WA",3614.45034100262,-0.00382759931547913,0.0559621705742249,0.754747278647997,0.99970875222106
"CAALFM_C103370WA",27361.9490198194,-0.00258391753040714,0.0566278005115093,0.853535784733581,0.99970875222106
"CAALFM_C103380WA",5942.33757342325,0.00247650804884488,0.0565271629880825,0.624448212030687,0.99970875222106
"CAALFM_C103390WA",5949.66059607157,-0.00802223870757201,0.0569557214601402,0.303837854417781,0.99970875222106
"CAALFM_C103400WA",749.494144473173,0.0164359526126709,0.057354518348995,0.321066159139247,0.99970875222106
"CAALFM_C103410WA",243.384962744074,0.000530650756846873,0.0551913384134345,0.966053977209523,0.99970875222106
"CAALFM_C103420WA",2.39406697508054,-0.00147469918839207,0.0566416150285761,0.543642991563854,0.99970875222106
"CAALFM_C103430WA",613.556776064752,0.00469590073332959,0.0560911460434712,0.630929004523445,0.99970875222106
"CAALFM_C103440CA",2849.88277544531,0.00416949275527443,0.0523692150294052,0.838722316384428,0.99970875222106
"CAALFM_C103450CA",2213.35760314991,0.00309452335891109,0.0565512497595923,0.557026614042325,0.99970875222106
"CAALFM_C103460CA",1101.22645730207,-0.00220554070576394,0.0532191677896733,0.90991769909053,0.99970875222106
"CAALFM_C103470CA",13.9593345173112,0.00216544069749649,0.0564518610011968,0.699039029609057,0.99970875222106
"CAALFM_C103480CA",1265.57353878657,0.00759293207541657,0.0552259516400187,0.610289329599991,0.99970875222106
"CAALFM_C103490WA",2757.69165093645,-0.0192470636516565,0.0595344570961519,0.173398878030874,0.99970875222106
"CAALFM_C103500WA",6521.16263214945,-0.00266200864290284,0.0551064184019559,0.83021506583751,0.99970875222106
"CAALFM_C103510CA",6528.80491570166,0.00207009499293064,0.0564820771750457,0.698038451047288,0.99970875222106
"CAALFM_C103520WA",5416.65906919588,0.00287866801661935,0.0558339622753119,0.781757252014295,0.99970875222106
"CAALFM_C103530WA",947.525483651479,0.00574058798615893,0.0550584401793096,0.694958509228174,0.99970875222106
"CAALFM_C103540CA",557.641500000278,-0.00930248472763898,0.0560982637370829,0.48104643352322,0.99970875222106
"CAALFM_C103550CA",2842.12020741149,0.00304136780844693,0.0539461286635478,0.85494821072591,0.99970875222106
"CAALFM_C103560CA",3179.06691871993,-0.000261679280922069,0.0561311540850811,0.968803550558052,0.99970875222106
"CAALFM_C103570CA",5.17049812528518,-0.0012824602443488,0.0566173207643376,0.645598128887128,0.99970875222106
"CAALFM_C103600WA",2451.59810276062,-0.00272961615843985,0.0559184379049445,0.763808756432911,0.99970875222106
"CAALFM_C103610CA",532.874803891539,-0.00888803772578295,0.056295103310123,0.463570603603297,0.99970875222106
"CAALFM_C103620CA",4114.33475693685,-0.00207615787063006,0.0564995536752514,0.673156662060283,0.99970875222106
"CAALFM_C103630WA",554.229822294398,-0.00568142265040373,0.0551071213876571,0.68856382095113,0.99970875222106
"CAALFM_C103640CA",779.283116438984,-0.00333665317895231,0.0556812669904246,0.759976282603037,0.99970875222106
"CAALFM_C103650CA",2483.90958731239,-0.00150080721027697,0.0564690417681448,0.760600839371011,0.99970875222106
"CAALFM_C103660WA",210.582817104823,0.00495946135910584,0.0567086857900267,0.380755157541246,0.99970875222106
"CAALFM_C103670CA",1645.15680250968,0.00196662911521475,0.0551463546275819,0.890291448473642,0.99970875222106
"CAALFM_C103680WA",3598.3991570126,0.00775644571664535,0.0566864451636653,0.386231052447915,0.99970875222106
"CAALFM_C103690WA",2014.84673733693,0.00922596731245831,0.0559474017648599,0.488310435690715,0.99970875222106
"CAALFM_C103710CA",1725.97249215469,0.0136241743393631,0.0562934784222336,0.409238784157995,0.99970875222106
"CAALFM_C103720CA",966.604707968633,0.00116098671235878,0.0563089983009009,0.863321792739095,0.99970875222106
"CAALFM_C103730CA",2421.6339527088,0.000261939576767943,0.0561007012881524,0.982811144773165,0.99970875222106
"CAALFM_C103740WA",654.054961383321,0.00517223524575193,0.0559417453676117,0.632601155937886,0.99970875222106
"CAALFM_C103750WA",445.901631643295,0.00245826909032504,0.0562599924147183,0.740709858262679,0.99970875222106
"CAALFM_C103760CA",1706.85432418333,-0.00120248952939823,0.0551741225071404,0.922001059890063,0.99970875222106
"CAALFM_C103770WA",1042.43744395678,0.0264638111257204,0.0565440846399525,0.299838673641666,0.99970875222106
"CAALFM_C103780CA",6446.10310028023,-0.00243825229280817,0.056273592292103,0.731238782256105,0.99970875222106
"CAALFM_C103790CA",6923.08978395684,-0.000120503405860081,0.0566033422764312,0.950971089219174,0.99970875222106
"CAALFM_C103800WA",293.581634449858,-0.00152166098490586,0.0565240840183871,0.724949734487638,0.99970875222106
"CAALFM_C103810CA",288.033448931859,-0.000745148364962334,0.0550418879387928,0.955607527484933,0.99970875222106
"CAALFM_C103820WA",1509.77764154249,0.00331239210905499,0.0566074473741667,0.49398494507472,0.99970875222106
"CAALFM_C103830CA",860.415808034023,-0.000358403854655874,0.0564716162119075,0.933481525564752,0.99970875222106
"CAALFM_C103840WA",279.259698251427,0.00104868153713341,0.0563542049159931,0.86560744098889,0.99970875222106
"CAALFM_C103860CA",1363.5479248038,0.00538939676311501,0.0557983210439591,0.644063764733069,0.99970875222106
"CAALFM_C103870CA",53.1693613366037,0.00162305143990723,0.0564726314624154,0.750865676481381,0.99970875222106
"CAALFM_C103890WA",12.9340172608564,0.00137995459325354,0.056618914554525,0.631948440239263,0.99970875222106
"CAALFM_C103900WA",128.838406472337,0.00123856287389803,0.0561421313323291,0.876374732095454,0.99970875222106
"CAALFM_C103910CA",287.643832702925,-0.00338769880121042,0.054354567646709,0.827347981512297,0.99970875222106
"CAALFM_C103920CA",173.753713343052,0.00946517059927255,0.0556264566758757,0.526967421105735,0.99970875222106
"CAALFM_C103930WA",550.427197266273,0.00175747450301372,0.0562530887818247,0.807520039563376,0.99970875222106
"CAALFM_C103940WA",3770.0240217837,-0.000923192702932174,0.0564638522455947,0.844759069241845,0.99970875222106
"CAALFM_C103950CA",170.733835472928,-0.00780188360511655,0.0566879383420255,0.394713494587018,0.99970875222106
"CAALFM_C103960CA",333.519563044461,0.00939343804595941,0.055309376669124,0.581801072660423,0.99970875222106
"CAALFM_C103980WA",122.730950614273,-0.00243830415223007,0.0556179341903241,0.823735072750151,0.99970875222106
"CAALFM_C103990WA",476.433084178951,-0.00153976847292195,0.0558655035304148,0.869154578798262,0.99970875222106
"CAALFM_C104000CA",919.237641788019,0.0107717975777397,0.0550860754783737,0.535418521024938,0.99970875222106
"CAALFM_C104030WA",1166.60511607223,0.00402237012728028,0.055873606185752,0.701793320105436,0.99970875222106
"CAALFM_C104040CA",1712.00157950031,-0.000509485796668704,0.0565856042082686,0.859336910865201,0.99970875222106
"CAALFM_C104060WA",12.270957002068,0.000839849943259072,0.056420335430519,0.877040522946716,0.99970875222106
"CAALFM_C104070CA",304.733657906683,-0.00233888504920593,0.0552917437184462,0.848867304233958,0.99970875222106
"CAALFM_C104080WA",186.501045271045,-0.0029694837750891,0.0556057283931591,0.78973345222514,0.99970875222106
"CAALFM_C104090CA",284.373365329636,0.0212062480425164,0.0599005114902449,0.182870736824441,0.99970875222106
"CAALFM_C104100CA",30271.0179277519,0.00268601451521058,0.0533634787089239,0.730507908886212,0.99970875222106
"CAALFM_C104110WA",150.101013081807,-0.000764707568228425,0.0560501843115245,0.925492415108375,0.99970875222106
"CAALFM_C104120CA",415.356469301703,0.000123513332866566,0.0563059527811352,0.988091977677388,0.99970875222106
"CAALFM_C104130WA",2549.07907059655,-0.000192678129877547,0.0565651741882711,0.945424225083904,0.99970875222106
"CAALFM_C104150CA",140.567189445956,0.00212115702521265,0.0560004181901486,0.81381466451599,0.99970875222106
"CAALFM_C104160CA",192.549765578741,0.002917706247404,0.0547938621139269,0.830908097975024,0.99970875222106
"CAALFM_C104170CA",27101.4581988065,-0.00484443450482303,0.0555966829688226,0.700908061804077,0.99970875222106
"CAALFM_C104180WA",21291.5589858042,-0.00628871043799176,0.0544086901692057,0.680935928337085,0.99970875222106
"CAALFM_C104190CA",690.627848156946,-0.0327161321222895,0.0638293141912394,0.154552524998368,0.99970875222106
"CAALFM_C104200CA",1802.47865499279,0.00452030967902322,0.0559079155164705,0.672722251522515,0.99970875222106
"CAALFM_C104210CA",4378.81932720831,-0.0138660311981643,0.0537470013452198,0.518361327968537,0.99970875222106
